decall;dxcall;freq;band;S/N;datetime;country;continent;mode;decontinent;dxcontinent;de_country;skimmode
HA6PX;IZ8IFL;14081.9;20M;29;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Hungary;  EU;CQ
HA6PX;YO2GL;7022.1;40M;33;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Hungary;  EU;CQ
WE9V;KB8GAE;7042.58;40M;24;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
WE9V;RU5TT;14087.92;20M;20;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WE9V;SM6BGG;21089.36;15M;9;2016-02-14 13:44;Sweden;  EU;RTTY;NA;EU;United States;  NA;CQ
WE9V;HG7T;21089.93;15M;29;2016-02-14 13:44;Hungary;  EU;RTTY;NA;EU;United States;  NA;CQ
WE9V;G3HGE;21026.6;15M;6;2016-02-14 13:44;England;  EU;CW;NA;EU;United States;  NA;CQ
W3OA;K0BJ;14095.6;20M;29;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
W3OA;LG5LG;21098.6;15M;13;2016-02-14 13:44;Norway;  EU;RTTY;NA;EU;United States;  NA;CQ
W3OA;XE2CQ;7042.2;40M;39;2016-02-14 13:44;Mexico;  NA;RTTY;NA;NA;United States;  NA;CQ
K2NNY;W0ERE/B;10129.1;30M;5;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;null
DJ9IE;YO6KNE;14024.4;20M;1;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DJ9IE;HG7BHB;5352.5;60M;8;2016-02-14 13:44;Hungary;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;null
DJ9IE;IZ4DYX;14039.4;20M;18;2016-02-14 13:44;Italy;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DJ9IE;YO2GL;7022.03;40M;13;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DJ9IE;Z37CEF;7027.53;40M;16;2016-02-14 13:44;Macedonia;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
EI6BT;K7BV;14095.6;20M;34;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Ireland;  EU;CQ
EI6BT;F5BZB;28081.3;10M;26;2016-02-14 13:44;France;  EU;RTTY;EU;EU;Ireland;  EU;CQ
EI6BT;I3FIY;14081.0;20M;27;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Ireland;  EU;CQ
EI6BT;9A5D;21099.2;15M;37;2016-02-14 13:44;Croatia;  EU;RTTY;EU;EU;Ireland;  EU;CQ
EI6BT;UX6IB;28091.0;10M;29;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Ireland;  EU;CQ
VE3/N2WQ;EC7RC;14090.57;20M;15;2016-02-14 13:44;Spain;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;UW1M;21109.67;15M;35;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;NW1E;14102.06;20M;22;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;Canada;  NA;CQ
VE3/N2WQ;W4GKM;14098.85;20M;49;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;Canada;  NA;CQ
VE3/N2WQ;7Z1OO;21086.67;15M;8;2016-02-14 13:44;Saudi Arabia;  AS;RTTY;NA;AS;Canada;  NA;CQ
VE3/N2WQ;LG5LG;21098.47;15M;11;2016-02-14 13:44;Norway;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;DK6CQ;14096.49;20M;25;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;EB8AH;21079.18;15M;34;2016-02-14 13:44;Spain;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;SM6BGG;21089.28;15M;28;2016-02-14 13:44;Sweden;  EU;RTTY;NA;EU;Canada;  NA;CQ
VE3/N2WQ;KO8GAE;7042.47;40M;39;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;Canada;  NA;CQ
VE3/N2WQ;SP2DKI;21101.73;15M;12;2016-02-14 13:44;Poland;  EU;RTTY;NA;EU;Canada;  NA;CQ
LA6TPA;LN5O;7048.0;40M;29;2016-02-14 13:44;Norway;  EU;RTTY;EU;EU;Norway;  EU;CQ
LA6TPA;UX2X;21089.7;15M;36;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Norway;  EU;CQ
GW8IZR;HB9CLT/P;14062.0;20M;13;2016-02-14 13:44;Switzerland;  EU;CW;EU;EU;England;  EU;CQ
KO7SS;W4GKM;14098.9;20M;25;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
KO7SS;BG3UPA;7039.66;40M;15;2016-02-14 13:44;China;  AS;RTTY;NA;AS;United States;  NA;CQ
KO7SS;IQ1RY;14092.6;20M;19;2016-02-14 13:44;Italy;  EU;RTTY;NA;EU;United States;  NA;CQ
KO7SS;W0ELT;7060.22;40M;31;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
SE0X;YO3AAJ;7016.1;40M;9;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Sweden;  EU;CQ
SE0X;LZ1FAX;14023.0;20M;18;2016-02-14 13:44;Bulgaria;  EU;CW;EU;EU;Sweden;  EU;CQ
SE0X;9A2KD;7020.2;40M;15;2016-02-14 13:44;Croatia;  EU;CW;EU;EU;Sweden;  EU;CQ
SE0X;YO2GL;7022.0;40M;16;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Sweden;  EU;CQ
UZ2HZ;F6FSW;28008.1;10M;28;2016-02-14 13:44;France;  EU;CW;EU;EU;European Russia;  EU;CQ
HA1VHF;LZ5IL;14058.9;20M;4;2016-02-14 13:44;Bulgaria;  EU;CW;EU;EU;Hungary;  EU;CQ
HA1VHF;YO2GL;7022.0;40M;40;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Hungary;  EU;CQ
K1TTT;W0ELT;7060.2;40M;37;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
K1TTT;IT9DSZ;21084.7;15M;31;2016-02-14 13:44;Italy;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;HG7T;21090.0;15M;31;2016-02-14 13:44;Hungary;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;IZ8IFL;14082.0;20M;7;2016-02-14 13:44;Italy;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;R9SN;21095.6;15M;22;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;S50R;21105.0;15M;35;2016-02-14 13:44;Slovenia;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;LG5LG;21098.6;15M;20;2016-02-14 13:44;Norway;  EU;RTTY;NA;EU;United States;  NA;CQ
K1TTT;VE6AMI;7048.7;40M;20;2016-02-14 13:44;Canada;  NA;RTTY;NA;NA;United States;  NA;CQ
K1TTT;RU1AB;21081.7;15M;34;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
DF4UE;YO2GL;7022.0;40M;24;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
ES5TO;LZ1FAX;14023.0;20M;11;2016-02-14 13:44;Bulgaria;  EU;CW;EU;EU;Estonia;  EU;CQ
ES5TO;K3LU;28006.5;10M;6;2016-02-14 13:44;United States;  NA;CW;EU;NA;Estonia;  EU;CQ
EA5WU;LG5LG;21098.5;15M;22;2016-02-14 13:44;Norway;  EU;RTTY;EU;EU;Spain;  EU;CQ
EA5WU;PP1CZ;28098.7;10M;10;2016-02-14 13:44;Brazil;  SA;RTTY;EU;SA;Spain;  EU;CQ
EA5WU;EC7RC;14090.6;20M;7;2016-02-14 13:44;Spain;  EU;RTTY;EU;EU;Spain;  EU;CQ
EA5WU;HG7T;21089.9;15M;35;2016-02-14 13:44;Hungary;  EU;RTTY;EU;EU;Spain;  EU;CQ
EA5WU;9A5D;21099.2;15M;42;2016-02-14 13:44;Croatia;  EU;RTTY;EU;EU;Spain;  EU;CQ
EA5WU;UT7E;21097.5;15M;41;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Spain;  EU;CQ
EA5WU;RU1AB;21081.7;15M;24;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Spain;  EU;CQ
F1ZNS;AC0C;14089.0;20M;16;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;France;  EU;CQ
F1ZNS;DM1A;14080.1;20M;24;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;EU;EU;France;  EU;CQ
N7TR;VE7CC;3595.3;80M;38;2016-02-14 13:44;Canada;  NA;RTTY;NA;NA;United States;  NA;CQ
N7TR;VE6AMI;7048.7;40M;55;2016-02-14 13:44;Canada;  NA;RTTY;NA;NA;United States;  NA;CQ
KM3T;LG5LG;21098.55;15M;31;2016-02-14 13:44;Norway;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;M0TDW;14103.65;20M;18;2016-02-14 13:44;England;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;DM1A;14101.93;20M;15;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;IZ8EPX;21113.29;15M;31;2016-02-14 13:44;Italy;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;DJ4WS;14104.99;20M;34;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;DM1A;14080.09;20M;39;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;RN4W;18087.0;17M;14;2016-02-14 13:44;European Russia;  EU;CW;NA;EU;United States;  NA;CQ
KM3T;ON5GQ;14103.39;20M;29;2016-02-14 13:44;Belgium;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;9A1A;28098.62;10M;8;2016-02-14 13:44;Croatia;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;DA0T;28090.15;10M;18;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;United States;  NA;CQ
KM3T;NG1I;14082.2;20M;13;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
KM3T;RU1AB;21081.73;15M;36;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WA7LNW;WF5E;7039.3;40M;43;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
DK3UA;YO2GL;7022.0;40M;11;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
WA7LNW;WX3SKY;21115.9;15M;11;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
PA1T;KB2OEV;21032.3;15M;23;2016-02-14 13:44;United States;  NA;CW;EU;NA;Netherlands;  EU;CQ
F6IIT;TF3JB;28003.2;10M;17;2016-02-14 13:44;Iceland;  EU;CW;EU;EU;France;  EU;CQ
W4KKN;KC4ZA;14055.2;20M;6;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
UD4FD;YU5D;7011.0;40M;9;2016-02-14 13:44;Serbia;  EU;CW;EU;EU;European Russia;  EU;CQ
UD4FD;KB2OEV;21031.8;15M;7;2016-02-14 13:44;United States;  NA;CW;EU;NA;European Russia;  EU;CQ
IK3STG;YO2GL;7022.0;40M;35;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Italy;  EU;CQ
IK3STG;DM3AF;10108.0;30M;8;2016-02-14 13:44;Fed. Rep. of Germany;  EU;CW;EU;EU;Italy;  EU;CQ
IK3STG;DF2GW;10129.0;30M;13;2016-02-14 13:44;Fed. Rep. of Germany;  EU;CW;EU;EU;Italy;  EU;CQ
HA2KSD;YO2GL;7022.0;40M;44;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Hungary;  EU;CQ
TF3Y;TF3JB;28003.0;10M;46;2016-02-14 13:44;Iceland;  EU;CW;EU;EU;Iceland;  EU;CQ
TF3Y;HB9LCY;28018.4;10M;14;2016-02-14 13:44;Switzerland;  EU;CW;EU;EU;Iceland;  EU;CQ
TF3Y;F6FSW;28008.1;10M;14;2016-02-14 13:44;France;  EU;CW;EU;EU;Iceland;  EU;CQ
VK4CT;UX7UA;21029.9;15M;13;2016-02-14 13:44;European Russia;  EU;CW;OC;EU;Australia;  OC;CQ
DK9IP;9A1700SBD;14016.2;20M;38;2016-02-14 13:44;Croatia;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
N6TV;NC0DX;7057.7;40M;35;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
N6TV;VE6AMI;7048.7;40M;34;2016-02-14 13:44;Canada;  NA;RTTY;NA;NA;United States;  NA;CQ
N6TV;JR4OZR;7052.3;40M;39;2016-02-14 13:44;Japan;  AS;RTTY;NA;AS;United States;  NA;CQ
S50ARX;YO2GL;7022.0;40M;37;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Slovenia;  EU;CQ
S50ARX;UR4MG;7044.1;40M;34;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Slovenia;  EU;CQ
S50ARX;IQ1RY;14092.6;20M;20;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Slovenia;  EU;CQ
S50ARX;ON4CT;14108.0;20M;25;2016-02-14 13:44;Belgium;  EU;RTTY;EU;EU;Slovenia;  EU;CQ
S50ARX;RU1AB;21081.7;15M;23;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Slovenia;  EU;CQ
S50ARX;NR4M;14083.2;20M;47;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Slovenia;  EU;CQ
DR2W;R3GZ;21094.4;15M;29;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;SB0A;14105.8;20M;33;2016-02-14 13:44;Sweden;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;UY2RA;21091.1;15M;36;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;K7BV;14095.5;20M;20;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
DR2W;NW1E;21107.0;15M;29;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
DR2W;9A5D;21099.1;15M;24;2016-02-14 13:44;Croatia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;YE1C;21108.1;15M;37;2016-02-14 13:44;Indonesia;  OC;RTTY;EU;OC;Fed. Rep. of Germany;  EU;CQ
DR2W;RU1AB;21081.6;15M;33;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;UA6LJB;21122.7;15M;19;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;SM6BGG;21089.3;15M;11;2016-02-14 13:44;Sweden;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DR2W;NR4M;14083.1;20M;34;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
DR2W;HS0ZEU;14048.7;20M;8;2016-02-14 13:44;Thailand;  AS;CW;EU;AS;Fed. Rep. of Germany;  EU;CQ
HB9BXE;YO2GL;7022.0;40M;7;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Switzerland;  EU;CQ
F5RRS;RA3SS;18073.3;17M;12;2016-02-14 13:44;European Russia;  EU;CW;EU;EU;France;  EU;CQ
F5RRS;TF3JB;28003.3;10M;10;2016-02-14 13:44;Iceland;  EU;CW;EU;EU;France;  EU;CQ
F5RRS;NB3R;21096.5;15M;9;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;France;  EU;CQ
F5RRS;K7BV;14095.8;20M;21;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;France;  EU;CQ
F5RRS;LZ1FAX;14023.2;20M;17;2016-02-14 13:44;Bulgaria;  EU;CW;EU;EU;France;  EU;CQ
F5RRS;I1DXD;14087.8;20M;46;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;France;  EU;CQ
AA4VV;KF6C;14050.2;20M;9;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
AA4VV;N3AER;7030.0;40M;31;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
NN3RP;SM6BGG;21089.37;15M;13;2016-02-14 13:44;Sweden;  EU;RTTY;NA;EU;United States;  NA;CQ
NN3RP;W2GR;14099.3;20M;9;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
NN3RP;EC7RC;14090.64;20M;8;2016-02-14 13:44;Spain;  EU;RTTY;NA;EU;United States;  NA;CQ
NN3RP;VE6AMI;7048.67;40M;25;2016-02-14 13:44;Canada;  NA;RTTY;NA;NA;United States;  NA;CQ
NN3RP;R9SN;21095.54;15M;6;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
NN3RP;W9DLN;14056.0;20M;14;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
NN3RP;N3AER;7030.0;40M;17;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
JF2IWL;K7JR;7045.5;40M;9;2016-02-14 13:44;United States;  NA;RTTY;AS;NA;Japan;  AS;CQ
DL9GTB;LN5O;7048.0;40M;38;2016-02-14 13:44;Norway;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;UA6GF;28088.0;10M;27;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;UY2RA;21091.2;15M;10;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
K1TTT;KF6C;14050.2;20M;8;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
K1TTT;RN4W;18087.1;17M;10;2016-02-14 13:44;European Russia;  EU;CW;NA;EU;United States;  NA;CQ
K1TTT;9A1700SBD;14016.2;20M;13;2016-02-14 13:44;Croatia;  EU;CW;NA;EU;United States;  NA;CQ
DL9GTB;UR4MG;7044.0;40M;19;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
K1TTT;EB4IC;24912.1;12M;14;2016-02-14 13:44;Spain;  EU;CW;NA;EU;United States;  NA;CQ
DL9GTB;IZ4NIC;14097.9;20M;54;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;AA5AU;21133.6;15M;6;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
DL9GTB;EB1EB;21125.3;15M;49;2016-02-14 13:44;Spain;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;IK0BZE;28110.6;10M;36;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;DA0T;28090.1;10M;14;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;LY98O;14123.4;20M;32;2016-02-14 13:44;Lithuania;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;UI5R;21098.5;15M;19;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;ED5M;21083.5;15M;45;2016-02-14 13:44;Spain;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;IZ3QHA;21099.0;15M;42;2016-02-14 13:44;Italy;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;K7BV;14095.6;20M;27;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
DL9GTB;DR5N;14100.3;20M;25;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;SP5XSD;14085.8;20M;22;2016-02-14 13:44;Poland;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;ES5YG;14132.2;20M;39;2016-02-14 13:44;Estonia;  EU;RTTY;EU;EU;Fed. Rep. of Germany;  EU;CQ
DL9GTB;W1MAW;21132.1;15M;28;2016-02-14 13:44;United States;  NA;RTTY;EU;NA;Fed. Rep. of Germany;  EU;CQ
ON5KQ;YO2GL;7022.0;40M;20;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Belgium;  EU;CQ
ON5KQ;DF2GW;10129.0;30M;21;2016-02-14 13:44;Fed. Rep. of Germany;  EU;CW;EU;EU;Belgium;  EU;CQ
VU2PTT;OL7M;14084.92;20M;11;2016-02-14 13:44;Czech Republic;  EU;RTTY;AS;EU;India;  AS;CQ
DJ3AK;EG4TOR;7033.0;40M;10;2016-02-14 13:44;Spain;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DJ3AK;YO2GL;7022.0;40M;15;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DJ3AK;DF2GW;10129.0;30M;20;2016-02-14 13:44;Fed. Rep. of Germany;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
WE4S;UX1LW;14023.0;20M;15;2016-02-14 13:44;European Russia;  EU;CW;NA;EU;United States;  NA;CQ
WE4S;N3AER;7029.9;40M;15;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
K3LR;W3EP;21021.6;15M;19;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
SV8RV;UR4MG;7044.1;40M;15;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Greece;  EU;CQ
SV8RV;RU1AB;21081.7;15M;14;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Greece;  EU;CQ
SV8RV;9A1A;7038.5;40M;21;2016-02-14 13:44;Croatia;  EU;RTTY;EU;EU;Greece;  EU;CQ
SV8RV;UA3RF;21082.6;15M;20;2016-02-14 13:44;European Russia;  EU;RTTY;EU;EU;Greece;  EU;CQ
NC7J;DX3R;7038.01;40M;14;2016-02-14 13:44;Philippines;  OC;RTTY;NA;OC;United States;  NA;CQ
W1NT;N3AER;7030.0;40M;19;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
DQ8Z;DF2GW;10129.1;30M;10;2016-02-14 13:44;Fed. Rep. of Germany;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DQ8Z;W3EP;21021.6;15M;3;2016-02-14 13:44;United States;  NA;CW;EU;NA;Fed. Rep. of Germany;  EU;CQ
W3UA;KF6C;14050.1;20M;9;2016-02-14 13:44;United States;  NA;CW;NA;NA;United States;  NA;CQ
W3UA;TF3JB;28002.9;10M;12;2016-02-14 13:44;Iceland;  EU;CW;NA;EU;United States;  NA;CQ
W3UA;RN4W;18086.9;17M;18;2016-02-14 13:44;European Russia;  EU;CW;NA;EU;United States;  NA;CQ
W3UA;MW0BRO;21004.9;15M;6;2016-02-14 13:44;England;  EU;CW;NA;EU;United States;  NA;CQ
DK0TE;TF3JB;28003.0;10M;25;2016-02-14 13:44;Iceland;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DK0TE;YO2GL;7022.0;40M;15;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DK0TE;YO3IRM;7019.1;40M;14;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DK0TE;3B8CF;21027.0;15M;4;2016-02-14 13:44;Mauritius;  AF;CW;EU;AF;Fed. Rep. of Germany;  EU;CQ
DF7GB;YO2GL;7022.0;40M;23;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Fed. Rep. of Germany;  EU;CQ
DF7GB;3B8HD;18075.0;17M;10;2016-02-14 13:44;Mauritius;  AF;CW;EU;AF;Fed. Rep. of Germany;  EU;CQ
DF7GB;3B8CF;21027.0;15M;16;2016-02-14 13:44;Mauritius;  AF;CW;EU;AF;Fed. Rep. of Germany;  EU;CQ
WZ7I;IK2AHB;21141.98;15M;20;2016-02-14 13:44;Italy;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;UT7E;21097.49;15M;40;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;ON4CT;14107.96;20M;15;2016-02-14 13:44;Belgium;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;2E0DSQ;14122.41;20M;16;2016-02-14 13:44;England;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;RU1AB;21081.7;15M;37;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;UA6LJB;21122.79;15M;35;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;KB8GAE;7042.49;40M;33;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
WZ7I;UI5R;21099.57;15M;26;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;UI5R;21100.61;15M;31;2016-02-14 13:44;European Russia;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;SM6BGG;21089.36;15M;43;2016-02-14 13:44;Sweden;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;EA4CRP;28094.61;10M;13;2016-02-14 13:44;Spain;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;OH5C;14105.98;20M;29;2016-02-14 13:44;Finland;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;ED5M;21083.51;15M;27;2016-02-14 13:44;Spain;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;NR4M;14083.17;20M;25;2016-02-14 13:44;United States;  NA;RTTY;NA;NA;United States;  NA;CQ
WZ7I;A71AE;21097.3;15M;33;2016-02-14 13:44;Qatar;  AS;RTTY;NA;AS;United States;  NA;CQ
WZ7I;OL7M;14084.86;20M;36;2016-02-14 13:44;Czech Republic;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;LY16W;14113.83;20M;21;2016-02-14 13:44;Lithuania;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;SP9W;21098.62;15M;13;2016-02-14 13:44;Poland;  EU;RTTY;NA;EU;United States;  NA;CQ
WZ7I;JR4OZR;7052.34;40M;24;2016-02-14 13:44;Japan;  AS;RTTY;NA;AS;United States;  NA;CQ
WZ7I;DM5TI;28105.7;10M;11;2016-02-14 13:44;Fed. Rep. of Germany;  EU;RTTY;NA;EU;United States;  NA;CQ
JK4USW;RK0UT;7043.6;40M;7;2016-02-14 13:44;European Russia;  EU;RTTY;AS;EU;Japan;  AS;CQ
JK4USW;JR4OZR;7052.4;40M;23;2016-02-14 13:44;Japan;  AS;RTTY;AS;AS;Japan;  AS;CQ
OE6TZE;YO6LB/QRP;7035.0;40M;20;2016-02-14 13:44;Romania;  EU;CW;EU;EU;Austria;  EU;CQ
OE6TZE;3B8CF;21027.0;15M;12;2016-02-14 13:44;Mauritius;  AF;CW;EU;AF;Austria;  EU;CQ
